source,target,weight
"Tenopir, Carol","Dalton, Elizabeth",1
"Tenopir, Carol","Pjesivac, Ivanka",1
"Karlsson, Michael","Ornebring, Henrik",1
"Karlsson, Michael","Fast, Karin",1
"Karlsson, Michael","Karlsson, Michael",1
"Pempek, Tiffany","Pempek, Tiffany",1
"Pempek, Tiffany","Choi, Koeun",1
"Pempek, Tiffany","Kirkorian, Heather",1
"Pempek, Tiffany","Etta, Roxanne",1
"Pempek, Tiffany","Schroeder, Elizabeth",1
"Bol, Nadine","Bol, Nadine",1
"Bol, Nadine","Meppelink, Corine",1
"Huang, Luling","Huang, Luling",1
"Osai, Keith","Guntzviller, Lisa",1
"Osai, Keith","Bush, Chelsea",1
"Osai, Keith","Dorsch, Travis",1
"Osai, Keith","Osai, Keith",1
"Iddins, Annemarie","Iddins, Annemarie",1
"van Beest, Ilja","van Beest, Ilja",1
"van Beest, Ilja","Mead, Nicole",1
"van Beest, Ilja","Janssen, Loes",1
"Riedy, Chris","Riedy, Chris",1
"Riedy, Chris","Friedlander, Judith",1
"Theiss, Jennifer","Leustek, John",1
"Theiss, Jennifer","Theiss, Jennifer",1
"Cummings, Christopher","Cummings, Christopher",1
"Poutiainen, Saila","Sandel, Todd",1
"Poutiainen, Saila","Poutiainen, Saila",1
"Nafradi, Lilla","Schulz, Peter",1
"Nafradi, Lilla","Nafradi, Lilla",1
"Lin, Julian","Lin, Julian",1
"Lin, Julian","Subasaran, Nathanael",1
"Lin, Julian","Tan, Esther Geraldine Tan",1
"Lin, Julian","Pham, Thi Ngoc Bich Pham",1
"Lin, Julian","Tong, Shanwei Sabrina Tong",1
"Cranmer, Gregory","Lancaster, Alexander",1
"Cranmer, Gregory","Cranmer, Gregory",1
"Hocevar, Kristin","Hocevar, Kristin",1
"Hocevar, Kristin","Mukherjee, Rahul",1
"Hocevar, Kristin","Parks, Lisa",1
"Hocevar, Kristin","Metzger, Miriam",1
"Bolong, Jusang","Ganji Ketab, Somayeh Mortazavi",1
"Bolong, Jusang","Tamam, Ezhar",1
"Bolong, Jusang","Bolong, Jusang",1
"DiTirro, Lindsey","DiTirro, Lindsey",1
"DiTirro, Lindsey","Kristensen, Teis",1
"White, Cindy","White, Cindy",1
"White, Cindy","Malkowski, Jennifer",1
"Bae, EunGyuhl","Bae, EunGyuhl",1
"Bae, EunGyuhl","Jeong, Michelle",1
"Van der Aa, Eva","Boerman, Sophie",1
"Van der Aa, Eva","Willemsen, Lotte",1
"Van der Aa, Eva","Van der Aa, Eva",1
"Vangeel, Jolien","Van Lippevelde, Wendy",1
"Vangeel, Jolien","De Cock, Nathalie",1
"Vangeel, Jolien","Beullens, Kathleen",1
"Vangeel, Jolien","Vangeel, Jolien",1
"Vangeel, Jolien","Vervoort, Leentje",1
"Vangeel, Jolien","Goossens, Lien",1
"Wu, H.","Elasmar, Michael",1
"Wu, H.","Groshek, Jacob",1
"Wu, H.","Wu, H.",1
"Jain, Rajul","De Moya, Maria",1
"Jain, Rajul","Jain, Rajul",1
"Vincent, Cindy","Vincent, Cindy",1
"Matig, Jacob","Yungbluth, Stephen",1
"Matig, Jacob","Matig, Jacob",1
"Reinhart, Amber","Hall, Alice",1
"Reinhart, Amber","Reinhart, Amber",1
"Reinhart, Amber","Zwarun, Lara",1
"Asencio, Raquel","Asencio, Raquel",1
"Asencio, Raquel","DeChurch, Leslie",1
"Asencio, Raquel","Seely, Peter",1
"Asencio, Raquel","Mesmer-Magnus, Jessica",1
"Higgins Joyce, Vanessa","Alves, Rosental",1
"Higgins Joyce, Vanessa","Higgins Joyce, Vanessa",1
"Higgins Joyce, Vanessa","Schmitz Weiss, Amy",1
"Higgins Joyce, Vanessa","Saldana, Magdalena",1
"Chen, Li","Zhou, Xiaoye",1
"Chen, Li","Chen, Li",1
"Melendez Centeno, Rosario","Melendez Centeno, Rosario",1
"Hogan, M","Hogan, M",1
"Zhou, Shuo","Zhou, Shuo",1
"Zhou, Shuo","Lee, Tae Kyoung",1
"Zhou, Shuo","Shapiro, Michael",1
"Read, Glenna","Potter, Robert",1
"Read, Glenna","Read, Glenna",1
"Read, Glenna","van Driel, Irene",1
"Read, Glenna","Jeon, Yongwoog",1
"Candel, Math","Hoving, Ciska",1
"Candel, Math","Smit, Eline",1
"Candel, Math","de Vries, Hein",1
"Candel, Math","Candel, Math",1
"Tiidenberg, Katrin","Tiidenberg, Katrin",1
"Littlefield, Robert","Lane, Derek",1
"Littlefield, Robert","Littlefield, Robert",1
"Littlefield, Robert","Sellnow, Deanna",1
"Littlefield, Robert","Sellnow, Timothy",1
"Zendedel, Rena","van Weert, Julia",1
"Zendedel, Rena","Schouten, Barbara",1
"Zendedel, Rena","van den Putte, Bas",1
"Zendedel, Rena","Zendedel, Rena",1
"Min, Bumgi","Kim, Jinsook",1
"Min, Bumgi","Min, Bumgi",1
"van Oosten, Johanna","van Oosten, Johanna",1
"van Oosten, Johanna","Peter, Jochen",1
"Luthra, Rashmi","Luthra, Rashmi",1
"Lee, Jaegil","Lee, Jaegil",1
"Lee, Jaegil","Choi, Myunggoon",1
"Lee, Jaegil","Shin, Dong-Hee",1
"Kennard, Ashley","Willis, Laura",1
"Kennard, Ashley","Kennard, Ashley",1
"Kennard, Ashley","Kaminski, Melissa",1
"Kennard, Ashley","Knobloch-Westerwick, Silvia",1
"Kennedy, Amanda","Kennedy, Amanda",1
"Chan, Joseph","Chan, Joseph",1
"Kramer, Nicole","Oliver, Mary",1
"Kramer, Nicole","Neubaum, German",1
"Kramer, Nicole","Eimler, Sabrina",1
"Kramer, Nicole","Winter, Stephan",1
"Kramer, Nicole","Roesner, Leonie",1
"Kramer, Nicole","Kramer, Nicole",1
"Wojdynski, Bartosz","Wojdynski, Bartosz",1
"Wojdynski, Bartosz","Parks, Perry",1
"Khazraee, Emad","Khazraee, Emad",1
"Khazraee, Emad","Novak, Alison",1
"van Selm, Martine","Kroon, Anne",1
"van Selm, Martine","ter Hoeven, Claartje",1
"van Selm, Martine","van Selm, Martine",1
"Freelon, Deen","Lynch, Marc",1
"Freelon, Deen","Freelon, Deen",1
"Freelon, Deen","Aday, Sean",1
"Su, Jing","Su, Jing",1
"Bainbridge, Jason","Bainbridge, Jason",1
"Ramaprasad, Jyotika","Ramaprasad, Jyotika",1
"Ramaprasad, Jyotika","Zhou, Chun",1
"Mourao, Rachel","Straubhaar, Joseph",1
"Mourao, Rachel","Neto, Ivo",1
"Mourao, Rachel","Mourao, Rachel",1
"Mourao, Rachel","McGregor, Shannon",1
"Mourao, Rachel","Angeluci, Alan",1
"Moeller, Judith","Moeller, Judith",1
"Jeffries, Tammy","Jeffries, Tammy",1
"Appelman, Alyssa","Appelman, Alyssa",1
"Appelman, Alyssa","Bortree, Denise",1
"Appelman, Alyssa","Waters, Richard",1
"He, Xiaofei","Yzer, Marco",1
"He, Xiaofei","He, Xiaofei",1
"Hargittai, Eszter","Cingel, Drew",1
"Hargittai, Eszter","Hargittai, Eszter",1
"Arendsen, Jolien","Billedo, Cherrie Joy",1
"Arendsen, Jolien","Arendsen, Jolien",1
"Arendsen, Jolien","Batenburg, Anika",1
"Arendsen, Jolien","Das, Enny",1
"Conlin, Lindsey","Conlin, Lindsey",1
"Conlin, Lindsey","Parrott, Scott",1
"Conlin, Lindsey","Bie, Bijie",1
"Conlin, Lindsey","Bissell, Kimberly",1
"Conlin, Lindsey","McLemore, Dylan",1
"Larkin, Damien","Malliet, Steven",1
"Larkin, Damien","Van Eck, Rick",1
"Larkin, Damien","Larkin, Damien",1
"Larkin, Damien","Ribbens, Wannes",1
"Nastasia, Sorin","Uppal, Charu",1
"Nastasia, Sorin","Nastasia, Diana",1
"Nastasia, Sorin","Nastasia, Sorin",1
"Castellanos, Ralph","Castellanos, Ralph",1
"Yehya, Nadine","Dutta, Mohan",1
"Yehya, Nadine","Yehya, Nadine",1
"Rikard, R.V.","Rikard, R.V.",1
"Rikard, R.V.","Shillair, Ruth",1
"Rikard, R.V.","Tsai, Hsin-yi",1
"Rikard, R.V.","Cotten, Shelia",1
"Oeldorf-Hirsch, Anne","Oeldorf-Hirsch, Anne",1
"Oeldorf-Hirsch, Anne","Birnholtz, Jeremy",1
"Oeldorf-Hirsch, Anne","Hancock, Jeff",1
"Sellnow, Deanna","Sellnow, Deanna",1
"Sellnow, Deanna","George, Amiso",1
"Sellnow, Deanna","Sellnow-Richmond, Deborah",1
"Reynolds, Reed","Poland, Travis",1
"Reynolds, Reed","Holmstrom, Amanda",1
"Reynolds, Reed","Summers, Morgan",1
"Reynolds, Reed","Reynolds, Reed",1
"Reynolds, Reed","Clare, David",1
"Djerf-Pierre, Monika","Djerf-Pierre, Monika",1
"Djerf-Pierre, Monika","Stromback, Jesper",1
"Djerf-Pierre, Monika","Shehata, Adam",1
"Hassler, Joerg","Hassler, Joerg",1
"Hassler, Joerg","Oschatz, Corinna",1
"Hassler, Joerg","Maurer, Marcus",1
"Nan, Xiaoli","Nan, Xiaoli",1
"Nan, Xiaoli","Yang, Bo",1
"Kohler, Sarah","Kohler, Sarah",1
"Miller, Andrea","Miller, Andrea",1
"Miller, Andrea","Kim, Young",1
"Miller, Andrea","Chon, Myoung-Gi",1
"Warren, Ron","Warren, Ron",1
"Nickel, Kelly","Kharsa, Rebecca",1
"Nickel, Kelly","Li, Cong",1
"Nickel, Kelly","Nickel, Kelly",1
"Nickel, Kelly","Stephan, Tyler",1
"Nickel, Kelly","Carcioppolo, Nick",1
"Nickel, Kelly","Chudnovskaya, Elena",1
"Smreker, Karen","Smreker, Karen",1
"Smreker, Karen","Young, Rachel",1
"Smreker, Karen","Alhabash, Saleem",1
"Smreker, Karen","Smischney, Tegan",1
"Smreker, Karen","Holt, Thomas",1
"Fiddian-Green, Alice","Fiddian-Green, Alice",1
"Fiddian-Green, Alice","Gubrium, Aline",1
"Fiddian-Green, Alice","Peterson, Jeffery",1
"Manna, Ruth","Banerjee, Smita",1
"Manna, Ruth","Krueger, Carol",1
"Manna, Ruth","Manna, Ruth",1
"Manna, Ruth","Bylund, Carma",1
"Manna, Ruth","Pehrson, Cassandra",1
"Manna, Ruth","Shen, Megan",1
"Manna, Ruth","Coyle, Nessa",1
"Manna, Ruth","Penn, Stacey",1
"Manna, Ruth","Zaider, Talia",1
"Meyers, Valerie","Beach, Wayne",1
"Meyers, Valerie","Fluharty, Lyndsay",1
"Meyers, Valerie","Gutzmer, Kyle",1
"Meyers, Valerie","Buller, Mary",1
"Meyers, Valerie","Dozier, David",1
"Meyers, Valerie","Meyers, Valerie",1
"Meyers, Valerie","Buller, David",1
"Kobayashi, Tetsuro","Kobayashi, Tetsuro",1
"Kobayashi, Tetsuro","Suzuki, Takahisa",1
"Kobayashi, Tetsuro","Yamamoto, Hitoshi",1
"Kobayashi, Tetsuro","Ogawa, Yuki",1
"Guntzviller, Lisa","Guntzviller, Lisa",1
"Guntzviller, Lisa","Bush, Chelsea",1
"Guntzviller, Lisa","Dorsch, Travis",1
"Guntzviller, Lisa","Osai, Keith",1
"Loosen, Wiebke","Langenohl, Susanne",1
"Loosen, Wiebke","Loosen, Wiebke",1
"Loosen, Wiebke","Nuernbergk, Christian",1
"Loosen, Wiebke","Neuberger, Christoph",1
"Liu, Zhong","Liu, Zhong",1
"Liu, Zhong","Yan, Yan",1
"Jenkins, Keenan","Green, Melanie",1
"Jenkins, Keenan","Jenkins, Keenan",1
"Popova, Lucy","Ling, Pamela",1
"Popova, Lucy","So, Jiyeon",1
"Popova, Lucy","Sangalang, Angeline",1
"Popova, Lucy","Popova, Lucy",1
"Friedlander, Judith","Riedy, Chris",1
"Friedlander, Judith","Friedlander, Judith",1
"Schlgl, Stephan","Jacobi, Carina",1
"Schlgl, Stephan","Eberl, Jakob-Moritz",1
"Schlgl, Stephan","Kleinen-von Knigslw, Katharina",1
"Schlgl, Stephan","Schlgl, Stephan",1
"Pasek, Joshua","Pasek, Joshua",1
"Pasek, Joshua","Kim, Dam Hee",1
"Kluknavsk, Alena","Kroon, Anne",1
"Kluknavsk, Alena","Boomgaarden, Hajo G.",1
"Kluknavsk, Alena","Vliegenthart, Rens",1
"Kluknavsk, Alena","Kluknavsk, Alena",1
"Lee, Yu-Hao","Elkins, Aaron",1
"Lee, Yu-Hao","Lee, Yu-Hao",1
"Lee, Yu-Hao","Jensen, Matthew",1
"Lee, Yu-Hao","Wilson, David",1
"Lee, Yu-Hao","King, Shawn",1
"Lee, Yu-Hao","Dunbar, Norah",1
"Lee, Yu-Hao","Bessarabova, Elena",1
"Lee, Yu-Hao","Burgoon, Judee",1
"Lee, Yu-Hao","Vincent, Cindy",1
"Lee, Yu-Hao","Miller, Claude",1
"Lee, Yu-Hao","Wilson, Scott",1
"Lee, Yu-Hao","Piercy, Cameron",1
"Lewis, Nehama","Lewis, Nehama",1
"Lewis, Nehama","Cohen, Jonathan",1
"Kang, Katie","Kang, Katie",1
"Ziegele, Marc","Matschurek, Snke",1
"Ziegele, Marc","Ziegele, Marc",1
"Ziegele, Marc","Weber, Mathias",1
"Ziegele, Marc","Lemke, Richard",1
"Scott, Muriel","Scott, Muriel",1
"Taneja, Harsh","Taneja, Harsh",1
"SUN, Yao","SUN, Yao",1
"Simon, Albert","McLeod, Ian",1
"Simon, Albert","Simon, Albert",1
"Simon, Albert","Clark, Lou",1
"Simon, Albert","Floyd, Kory",1
"Simon, Albert","Generous, Mark",1
"Naab, Teresa","Naab, Teresa",1
"Rojas Hernndez, Rodrigo","Labarca, Claudia",1
"Rojas Hernndez, Rodrigo","Rojas Hernndez, Rodrigo",1
"Brugger, Niels","Brugger, Niels",1
"Johnson, Thomas","Johnson, Thomas",1
"Johnson, Thomas","Kilgo, Danielle",1
"Johnson, Thomas","Geise, Stephanie",1
"Jia, Haiyan","Sundar, S. Shyam",1
"Jia, Haiyan","Jia, Haiyan",1
"Jacobi, Carina","Jacobi, Carina",1
"Jacobi, Carina","Eberl, Jakob-Moritz",1
"Jacobi, Carina","Kleinen-von Knigslw, Katharina",1
"Jacobi, Carina","Schlgl, Stephan",1
"LIU, Bingjie","LIU, Bingjie",1
"Moody, Gretta","Moody, Gretta",1
"Fazlali, Sepiedeh","Fazlali, Sepiedeh",1
"Fazlali, Sepiedeh","Szczuka, Jessica",1
"Fazlali, Sepiedeh","Kramer, Nicole",1
"Fazlali, Sepiedeh","Weiss, Janina",1
"Linn, Annemiek","Brandes, Kim",1
"Linn, Annemiek","Smit, Edith",1
"Linn, Annemiek","van Weert, Julia",1
"Linn, Annemiek","Linn, Annemiek",1
"Mou, Yi","Mou, Yi",1
"Jernigan, David","Jernigan, David",1
"Jernigan, David","Padon, Alisa",1
"Jernigan, David","Rimal, Rajiv",1
"Blair, Kristine","Blair, Kristine",1
"Zhang, Zhengyu (Tracy)","Zhang, Zhengyu (Tracy)",1
"Zhang, Zhengyu (Tracy)","Haggard, Carrol",1
"Young, Stacy","Brooks, Catherine",1
"Young, Stacy","Young, Stacy",1
"Tell, Dave","Tell, Dave",1
"Heljakka, Katriina","Heljakka, Katriina",1
"Huang, Jin","Huang, Jin",1
"Huang, Jin","Yang, Aimei",1
"Centola, Damon","Centola, Damon",1
"Kim, Yungwook","Lim, HyunJi",1
"Kim, Yungwook","Kim, Yungwook",1
"Birchall, Clare","Birchall, Clare",1
"Lemmens, Jeroen","Valkenburg, Patti",1
"Lemmens, Jeroen","Lemmens, Jeroen",1
"Bowman, Nicholas","Zhang, Guoliang",1
"Bowman, Nicholas","Shao, Guosong",1
"Bowman, Nicholas","Bowman, Nicholas",1
"Long, Ziyu","Long, Ziyu",1
"Van Klingeren, Marijn","Trilling, Damian",1
"Van Klingeren, Marijn","Van Klingeren, Marijn",1
"Van Klingeren, Marijn","Tsfati, Yariv",1
"Kohn, Tamara","Arnold, Michael",1
"Kohn, Tamara","Nansen, Bjorn",1
"Kohn, Tamara","Kohn, Tamara",1
"Kohn, Tamara","Meese, James",1
"Kohn, Tamara","Gibbs, Martin",1
"Straubhaar, Joseph","Straubhaar, Joseph",1
"Straubhaar, Joseph","Pait, Heloisa",1
"Butterworth, Michael","Butterworth, Michael",1
"Barnard, Lisa","Comello, Maria Leonora (Nori)",1
"Barnard, Lisa","Barnard, Lisa",1
"Barnard, Lisa","Edwards, Jeffrey",1
"Brummans, Boris","Hwang, Jennie",1
"Brummans, Boris","Brummans, Boris",1
"Brummans, Boris","Cheong, Pauline",1
"Shahin, Saif","Shahin, Saif",1
"Kang, Dongjing","Li, Meiying",1
"Kang, Dongjing","Kang, Dongjing",1
"Leiserowitz, Anthony","Leiserowitz, Anthony",1
"Leiserowitz, Anthony","Roser-Renouf, Connie",1
"Leiserowitz, Anthony","Maibach, Edward",1
"Wooley, Brooke","Brechman, Jean",1
"Wooley, Brooke","Wooley, Brooke",1
"Wooley, Brooke","Bellman, Steven",1
"Wooley, Brooke","Robinson, Jennifer",1
"Wooley, Brooke","Varan, Duane",1
"Krcmar, Marina","Krcmar, Marina",1
"Krcmar, Marina","Cingel, Drew",1
"Krcmar, Marina","Boshove, Danielle",1
"Santo, Avi","Santo, Avi",1
"Connell, Karen","Connell, Karen",1
"Connell, Karen","Carter, Edward",1
"Duan, Ran","Duan, Ran",1
"Wilhelm, Claudia","Wilhelm, Claudia",1
"Wilhelm, Claudia","Huff, Markus",1
"Wilhelm, Claudia","Oeberst, Aileen",1
"Wilhelm, Claudia","Meitz, Tino",1
"Wilhelm, Claudia","Schwan, Stephan",1
"Wilhelm, Claudia","Papenmeier, Frank",1
"Wilhelm, Claudia","Maurer, Annika",1
"Possler, Daniel","Possler, Daniel",1
"Possler, Daniel","Sowka, Alexandra",1
"Possler, Daniel","Hefner, Dorothee",1
"Possler, Daniel","Klimmt, Christoph",1
"Lassen, David","Toff, Benjamin",1
"Lassen, David","Kim, Young Mie",1
"Lassen, David","Lassen, David",1
"Hoffman, Melissa","Davis, Christine",1
"Hoffman, Melissa","Foulke, Meredith",1
"Hoffman, Melissa","Romo, Lynsey",1
"Hoffman, Melissa","Hoffman, Melissa",1
"Hoffman, Melissa","Gilroy, Haley",1
"Huang, Ying","Huang, Ying",1
"Neubarth, Julia","Neubarth, Julia",1
"Neubarth, Julia","Rossmann, Melanie",1
"Neubarth, Julia","Nuernbergk, Christian",1
"Vanwynsberghe, Hadewijch","Vanwynsberghe, Hadewijch",1
"Vanwynsberghe, Hadewijch","Verdegem, Pieter",1
"Vanwynsberghe, Hadewijch","Thibaut, Tess",1
"Vanwynsberghe, Hadewijch","Courtois, Cedric",1
"Vanwynsberghe, Hadewijch","All, Anissa",1
"Kumar, Rati","Anaele, Agaptus",1
"Kumar, Rati","Dutta, Uttaran",1
"Kumar, Rati","Spinetta, Christine",1
"Kumar, Rati","Kumar, Rati",1
"Kumar, Rati","Dutta, Mohan",1
"Kumar, Rati","Jones, Christina",1
"Kumar, Rati","Dillard, Sydney",1
"Kumar, Rati","Collins, William",1
"Kumar, Rati","Sastry, Shaunak",1
"Rodriguez, Jeanette","Rodriguez, Jeanette",1
"McLemore, Dylan","McLemore, Dylan",1
"Ewoldsen, David","Ewoldsen, David",1
"Ewoldsen, David","Velez, John",1
"Ewoldsen, David","Ellithorpe, Morgan",1
"Hancock, Jeff","Spottswood, Erin",1
"Hancock, Jeff","Hancock, Jeff",1
"Freiling, Isabelle","Freiling, Isabelle",1
"Freiling, Isabelle","Mothes, Cornelia",1
"Freiling, Isabelle","Schielicke, Anna-Maria",1
"Freiling, Isabelle","Donsbach, Wolfgang",1
"Fiedler, Anke","Fiedler, Anke",1
"Fiedler, Anke","Frre, Marie-Soleil",1
"Filer, Christine","Bradshaw, Seth",1
"Filer, Christine","Kenski, Kate",1
"Filer, Christine","Shaw, Adrienne",1
"Filer, Christine","Filer, Christine",1
"Walter, Nathan","Walter, Nathan",1
"Walter, Nathan","Tsfati, Yariv",1
"Fink, Edward","Fink, Edward",1
"Fink, Edward","Sipek, Sanja",1
"Fink, Edward","Cai, Deborah",1
"McGregor, Shannon","Lawrence, Regina",1
"McGregor, Shannon","McGregor, Shannon",1
"McGregor, Shannon","Cardona, Arielle",1
"Chouliaraki, Lilie","Chouliaraki, Lilie",1
"Wu, Angela","Dong, Yige",1
"Wu, Angela","Wu, Angela",1
"Oz, Mustafa","Oz, Mustafa",1
"Madison, Nora","Madison, Nora",1
"Wendorf, Jessica","Wendorf, Jessica",1
"Jakobsson, Peter","Velkova, Julia",1
"Jakobsson, Peter","Jakobsson, Peter",1
"Asim, Amina","Asim, Amina",1
"Blum, Shayna","Blum, Shayna",1
"Yeow, Kristle","Pang, Augustine",1
"Yeow, Kristle","Lwin, May",1
"Yeow, Kristle","Ong, Ying Kai",1
"Yeow, Kristle","Chau, Shannon Rose",1
"Yeow, Kristle","Ng, Chrystal",1
"Yeow, Kristle","Yeow, Kristle",1
"Davis, Teaniese","Davis, Teaniese",1
"Davis, Teaniese","Sales, Jessica",1
"Davis, Teaniese","Monahan, Jennifer",1
"Davis, Teaniese","Coles, Valerie",1
"Davis, Teaniese","Comer, Sarah",1
"Davis, Teaniese","Rose, Eve",1
"Davis, Teaniese","Samp, Jennifer",1
"Davis, Teaniese","DiClemente, Ralph",1
"Davis, Teaniese","Bradley, Erin",1
"Davis, Teaniese","Mercer Kollar, Laura",1
"Tan, Tarn How","Tan, Tarn How",1
"Tan, Tarn How","Soon, Carol",1
"Nelson, Jacob","Nelson, Jacob",1
"Shaw, Adrienne","Rhodes, Matthew",1
"Shaw, Adrienne","Kenski, Kate",1
"Shaw, Adrienne","Shaw, Adrienne",1
"Shaw, Adrienne","Strzalkowski, Tomek",1
"Shaw, Adrienne","Saulnier, Tobi",1
"Shaw, Adrienne","McKernan, Brian",1
"Shaw, Adrienne","Clegg, Ben",1
"Shaw, Adrienne","Folkestad, James",1
"Shaw, Adrienne","Stromer-Galley, Jennifer",1
"Shaw, Adrienne","Martey, Rosa",1
"Arendt, Florian","Arendt, Florian",1
"Arendt, Florian","Brantner, Cornelia",1
"Speno, Ashton","Speno, Ashton",1
"Speno, Ashton","Stevens Aubrey, Jennifer",1
"Ryffel, Fabian","Kuehne, Rinaldo",1
"Ryffel, Fabian","Ryffel, Fabian",1
"Ryffel, Fabian","Schemer, Christian",1
"Ryffel, Fabian","Wirth, Werner",1
"Beutel, Manfred","Reinecke, Leonard",1
"Beutel, Manfred","Dreier, Michael",1
"Beutel, Manfred","Beutel, Manfred",1
"Beutel, Manfred","Stark, Birgit",1
"Beutel, Manfred","Mueller, Kai",1
"Beutel, Manfred","Aufenanger, Stefan",1
"Beutel, Manfred","Quiring, Oliver",1
"Beutel, Manfred","Woelfling, Klaus",1
"Sacco, Vittoria","Sacco, Vittoria",1
"Sacco, Vittoria","Bossio, Diana",1
"Cingel, Drew","Krcmar, Marina",1
"Cingel, Drew","Cingel, Drew",1
"Cingel, Drew","Boshove, Danielle",1
"Petrun, Elizabeth","Madden, Stephanie",1
"Petrun, Elizabeth","Bermejo, Julio",1
"Petrun, Elizabeth","Liu, Brooke",1
"Petrun, Elizabeth","Tills, Claire",1
"Petrun, Elizabeth","Petrun, Elizabeth",1
"Hoelscher, Carrisa","Hoelscher, Carrisa",1
"Bardhan, Soumia","Bardhan, Soumia",1
"Zhang, Xueying","Zhang, Xueying",1
"Zhang, Xueying","Bie, Bijie",1
"Zhang, Xueying","Parrott, Scott",1
"Zhang, Xueying","Bissell, Kimberly",1
"Zhang, Xueying","McLemore, Dylan",1
"Zhang, Xueying","Conlin, Lindsey",1
"Ju, Hyejung","Kim, Hyang-Sook",1
"Ju, Hyejung","Ju, Hyejung",1
"Price, Katey","Price, Katey",1
"Quail, Christine","Quail, Christine",1
"Reid, Scott","Robinson, Becky",1
"Reid, Scott","Reid, Scott",1
"PANAGIOTOU, NIKOS","Roses, Sergio",1
"PANAGIOTOU, NIKOS","Veglis, Andreas",1
"PANAGIOTOU, NIKOS","Skamnakis, Antonios",1
"PANAGIOTOU, NIKOS","PANAGIOTOU, NIKOS",1
"PANAGIOTOU, NIKOS","Humanes, Maria",1
"Cubbage, Jayne","Cubbage, Jayne",1
"Zhou, Chun","Zhou, Chun",1
"Dutta, Debalina","Dutta, Debalina",1
"Sukalla, Freya","Shoenberger, Heather",1
"Sukalla, Freya","Sukalla, Freya",1
"Sukalla, Freya","Johnson, Erika",1
"Burns, Michael","Burns, Michael",1
"Burns, Michael","Houser, Marian",1
"Burns, Michael","LeBlanc Farris, Kristen",1
"Park, Yong Jin","Skoric, Marko",1
"Park, Yong Jin","Park, Yong Jin",1
"Cory, Nicole","Yakova, Lilia",1
"Cory, Nicole","Pastor, Rebekah",1
"Cory, Nicole","Robinson, Jessica",1
"Cory, Nicole","MacGeorge, Erina",1
"Cory, Nicole","Branch, Sara",1
"Cory, Nicole","Lindley, Cynthia",1
"Cory, Nicole","Guntzviller, Lisa",1
"Cory, Nicole","Cory, Nicole",1
"Cory, Nicole","Lillie, Helen",1
"Oh, Soo Youn","Oh, Soo Youn",1
"Unkel, Julian","Unkel, Julian",1
"Unkel, Julian","Haas, Alexander",1
"Vanden Abeele, Mariek","Antheunis, Marjolijn",1
"Vanden Abeele, Mariek","Vanden Abeele, Mariek",1
"Vanden Abeele, Mariek","Schouten, Alexander",1
"Dogruel, Leyla","Dogruel, Leyla",1
"Stoll, Arrington","Stoll, Arrington",1
"Stoll, Arrington","Olson, Michele",1
"Stoll, Arrington","Allen, Mike",1
"Stoll, Arrington","Kim, Sang-Yeon",1
"Hull, Shawnika","Davis, Catasha",1
"Hull, Shawnika","Coppini, David",1
"Hull, Shawnika","Hull, Shawnika",1
"Urbiola Solis, Alejandra","Levn Kosberg, Sergio",1
"Urbiola Solis, Alejandra","Urbiola Solis, Alejandra",1
"Quico, Clia","Henriques, Sara",1
"Quico, Clia","Damsio, Manuel",1
"Quico, Clia","Quico, Clia",1
"Quico, Clia","Verissimo, Iolanda",1
"Karan, Kavita","Schaefer, David",1
"Karan, Kavita","Karan, Kavita",1
"Fawzi, Nayla","Riesmeyer, Claudia",1
"Fawzi, Nayla","Fawzi, Nayla",1
"Cargile, Aaron","Cargile, Aaron",1
"Bailey, Jakki","Bailey, Jakki",1
"Bailey, Jakki","Bailenson, Jeremy",1
"Bailey, Jakki","Casasanto, Daniel",1
"Mun, Kwansik","Mun, Kwansik",1
"Mun, Kwansik","Shah, Dhavan",1
"Garcia-Blanco, Inaki","Wahl-Jorgensen, Karin",1
"Garcia-Blanco, Inaki","Berry, Mike",1
"Garcia-Blanco, Inaki","Cable, Jonathan",1
"Garcia-Blanco, Inaki","Bennett, Lucy",1
"Garcia-Blanco, Inaki","Garcia-Blanco, Inaki",1
"Allen, Mike","Stoll, Arrington",1
"Allen, Mike","Olson, Michele",1
"Allen, Mike","Allen, Mike",1
"Allen, Mike","Kim, Sang-Yeon",1
"Ofori-Parku, S. Senyo","Ofori-Parku, S. Senyo",1
"Kim, Heewon","Lee, Sun Kyong",1
"Kim, Heewon","Piercy, Cameron",1
"Kim, Heewon","Kim, Heewon",1
"Chung, Adrienne","Dhungana, Nimesh",1
"Chung, Adrienne","Chung, Adrienne",1
"Chung, Adrienne","Rimal, Rajiv",1
"Muller, Heidi","Muller, Heidi",1
"Huang, Yan","Sundar, S. Shyam",1
"Huang, Yan","Huang, Yan",1
"Lemke, Richard","Matschurek, Snke",1
"Lemke, Richard","Ziegele, Marc",1
"Lemke, Richard","Weber, Mathias",1
"Lemke, Richard","Lemke, Richard",1
"Han, Dong","Han, Dong",1
"de Graaf, Anneke","Neijens, Peter",1
"de Graaf, Anneke","Zebregs, Simon",1
"de Graaf, Anneke","van den Putte, Bas",1
"de Graaf, Anneke","de Graaf, Anneke",1
"de Graaf, Anneke","Lammers, Jeroen",1
"Hample, Dale","Zhan, Mengqi",1
"Hample, Dale","Hample, Dale",1
